사업장명,소재지전체주소,도로명전체주소,도로명우편번호,소재지우편번호,소재지전화번호,위도,경도
우리들약국,서울특별시 서초구 반포동 32-2 동화반포프라자빌딩 105호,서울특별시 서초구 서초중앙로 230 (반포동, 동화반포프라자빌딩),127.011987520765,37.5022530465572
푸른온누리약국,서울특별시 서초구 양재동 교원빌딩 1층,서울특별시 서초구 바우뫼로35길 28 (양재동, 교원빌딩),undefined,undefined
종로프라자약국,서울특별시 종로구 옥인동 19-33번지,서울특별시 종로구 자하문로 63 (옥인동),3035.0,126.970572332936,37.5816069779998
임마누엘온누리약국,서울특별시 서초구 방배동 773-4번지,서울특별시 서초구 방배로 244 (방배동),6584.0,126.989459412715,37.4948598868816
방배이수동물약국,서울특별시 서초구 방배동 3160번지 (재)원불교 유문빌딩 1층,서울특별시 서초구 동작대로 114, 1층 (방배동,126.982666423995,37.486747765286
동해물약국,서울특별시 서초구 방배동 1546번지,서울특별시 서초구 동광로12가길 42, 1층 (방배동),126.982608571583,37.4875539788138
메디칼허브약국,서울특별시 서초구 잠원동 12-21번지,서울특별시 서초구 강남대로 615, 1층 (잠원동,127.01889999789,37.5166302852681
한신메디칼약국,서울특별시 서초구 잠원동 65-32번지 65-34 지층,서울특별시 서초구 잠원로 94 (잠원동),6520.0,undefined,undefined
진흥온누리약국,서울특별시 서초구 서초동 1315번지,서울특별시 서초구 서초대로 389, 1층 105,127.022614070225,37.4973456019219
하나로약국,서울특별시 서초구 양재동 230-1번지,서울특별시 서초구 청계산로 10, 1층 (양재동,127.042937087301,37.4636664625339
나성온누리약국,서울특별시 서초구 서초동 1335번지 무지개종합상가,서울특별시 서초구 효령로 401, 1층 (서초동,127.026177682014,37.4890874959887
자연약국,서울특별시 서초구 서초동 1443-31번지,서울특별시 서초구 효령로68길 114 (서초동),6721.0,127.018652043215,37.4852310774999
그린약국,서울특별시 서초구 서초동 1342번지,서울특별시 서초구 효령로 394, 1층 6호 (서초동),127.026910627139,37.4878402463301
양재뿌리약국,서울특별시 서초구 서초동 1366-9 양재역 25호,서울특별시 서초구 남부순환로 지하 2585, 양재역 25호 (서초동),127.03338417886,37.4847788607946
스마트온누리약국,서울특별시 서초구 서초동 1330-20번지 강남애니타워 101호,서울특별시 서초구 강남대로53길 7, 강남애니타워 101호 (서초동),127.028233373548,37.4942514166678
금화온누리약국,서울특별시 서초구 반포동 18-3번지 래미안퍼스티지 중심상가 125호,서울특별시 서초구 반포대로 287, 125호 (반포동,127.00085217962,37.5043398401292
사랑약국,서울특별시 종로구 구기동 110-1번지 요진오피스텔 3호,서울특별시 종로구 진흥로 432, 1층 3호 (구기동,126.956537197607,37.6081088250235
늘픔약국,서울특별시 서초구 내곡동 342-1번지 108호,서울특별시 서초구 헌릉로8길 9-8, 내곡플라자 1층 108호 (내곡동),undefined,undefined
더블유스토어 하이약국,서울특별시 서초구 서초동 1578-5번지,서울특별시 서초구 사임당로 39 (서초동, 한성빌딩),127.014087666821,37.488452904074
한결약국,서울특별시 서초구 우면동 66-2번지 세신우면상가,서울특별시 서초구 바우뫼로7길 8, 4층 (우면동,127.025376496511,37.4708501640767
에이티약국,서울특별시 서초구 양재동 232번지 at센터,서울특별시 서초구 강남대로 27, 지하1층 (양재동,127.03914128256,37.4682564509667
한 약국,서울특별시 서초구 반포동 706-10번지,서울특별시 서초구 강남대로 545-4, 1층 (반포동),127.021112840582,37.5105348884725
세계로 약국,서울특별시 서초구 방배동 442-2번지,서울특별시 서초구 동작대로 38 (방배동),6691.0,126.98216434529,37.4798213666084
예은약국,서울특별시 종로구 구기동 94번지,서울특별시 종로구 진흥로 456 (구기동),3012.0,126.958642275509,37.606804588132
서초제일약국,서울특별시 서초구 방배동 924-13번지 청림빌딩 1층,서울특별시 서초구 방배로 111, 1층 (방배동,126.99559078804,37.4839426738732
반가운약국,서울특별시 송파구 가락동 120-4번지,서울특별시 송파구 송이로 166, 상가 102동 101호 (가락동,127.125513034593,37.4918791069932
방이수약국,서울특별시 송파구 방이동 107-6번지,서울특별시 송파구 백제고분로 469, 1층 (방이동),127.113251603134,37.5125404669846
홈케어방배약국,서울특별시 서초구 방배동 951-1번지,서울특별시 서초구 서초대로 24 (방배동),6675.0,126.985033327881,37.4855284840796
고명약국,서울특별시 서초구 우면동 64-2번지 선일상가 101호,서울특별시 서초구 바우뫼로 23, 101호 (우면동,127.025254033858,37.4704125694677
누가신약국,서울특별시 송파구 석촌동 296-9번지,서울특별시 송파구 송파대로 383, 1층 3호 (석촌동),127.110034964428,37.5015580085244
수프라자약국,서울특별시 송파구 마천동 35-1,서울특별시 송파구 거마로 61, 1층 (마천동,127.146411791708,37.4985021381335
다사랑약국,서울특별시 서초구 서초동 1320-10번지 삼성전자 지하2층,서울특별시 서초구 서초대로74길 11, 지하2층 (서초동,127.026840076328,37.4967042819141
에이스온누리약구,서울특별시 서초구 방배동 984-1번지,서울특별시 서초구 방배로 76, 1층 (방배동),126.998335964195,37.4811938567076
장수알파약국,서울특별시 서초구 서초동 1603-20번지,서울특별시 서초구 서초중앙로 38 (서초동),6643.0,127.016272589299,37.4854549693547
연세온누리약국,서울특별시 서초구 잠원동 75-19번지 반포쇼핑 3동 11호,서울특별시 서초구 신반포로 177, 1층 11호 (잠원동,127.003696296887,37.5061237759176
교대사랑약국,서울특별시 서초구 서초동 1689-6번지 102호,서울특별시 서초구 서초대로 341, 102호 (서초동),127.018752866682,37.4955036292302
사랑의약국,서울특별시 서초구 잠원동 75-13번지 반포쇼핑타운 2동,서울특별시 서초구 신반포로 165, 2동 1층 (잠원동,127.001932282384,37.5056733153324
